成长能力,营业总收入,3803569707.31,2548576557.91,1244130343.59,4008771676.12,3366813348.31,2169074626.04,1003067001.06,4651949253.97,3225541757.18,2241078937.93,985986594.44,3880778517.66,2542174327.66,1655341597.69,804694001.9,3020377352.56,2301670197.16,1561619609.19,635659639.81,2510166560.85,1763220724.65,1172677302.86,459524086.72,1581261120.84,967577958.76,681468832.82,321293618.52,1461024578.26,1064588688.78,724992490.84,302498989.43,1076503102.66,664724965.84,419384891.77,135228612.43,678349722.03,443633964.0,244593876.23,96054303.2,483144103.35,334090013.59,235959456.09,105071518.01,511866727.11,366680720.24,250094586.79,106217900.02,450126802.7,398065635.55,482442567.62
成长能力,净利润,33369523.27,12671230.65,13536269.71,-816972893.98,-61542373.81,-69825755.74,8575995.44,132699454.52,145048185.13,102709981.66,44043108.0,182857948.71,128241596.67,83277848.84,61378273.83,156865043.71,106292427.73,74331279.0,36005862.81,151557162.43,96984182.09,69047247.25,16620973.42,84221972.28,72221853.62,64931714.98,21333547.56,113930086.08,81539302.08,62722402.88,21870373.8,101795800.25,65443808.46,46318771.44,17284693.0,76219780.57,39864071.34,22338858.14,4939079.76,52040168.22,20301679.99,17394912.8,5202833.6,42602257.12,23876873.17,19230027.69,5243240.27,53931807.68,42628355.58,63602797.96
成长能力,扣非净利润,2058471.88,-17602784.62,4167360.72,-835666443.23,-107671254.9,-96991580.97,-12940916.15,85004686.2,87645919.51,69226259.12,32100516.51,96588419.58,66425535.83,34511832.89,24585259.41,67201871.38,63388345.65,48447299.31,21915776.81,61255639.38,71253967.73,51748838.37,7898139.25,26850181.74,30612559.54,38870274.2,12790802.47,64528489.81,51925949.71,46238076.64,15761214.8,70987560.71,45117789.44,30491874.07,6355552.3,49335868.1,33643272.93,19321170.43,3141755.45,22419490.98,14503184.69,13701387.01,2409509.22,35520684.19,20788302.6,18621514.61,5655164.89,43670584.26,36392923.81,63564592.52
成长能力,营业总收入增长率,12.972395,17.496029,24.032626,-13.82598,4.379778,-3.21293,1.732316,19.871547,26.881218,35.38468,22.529382,28.486545,10.449113,6.001588,26.59196,20.325774,30.537837,33.167036,38.329993,58.744594,82.230352,72.080841,-28.864835,-2.708021,-9.112508,-6.003325,6.213121,35.719495,60.154762,72.870435,123.694515,58.694411,49.836356,71.46173,40.783502,40.403187,32.788753,3.659281,-8.581978,-5.611348,-8.888033,-5.651913,-1.079273,13.716118,,,,13.078538,-17.489528,
成长能力,归属母公司净利润增长率,143.484294,109.101918,93.431702,-700.143064,-147.551241,-175.373607,-84.831381,-18.797875,16.644435,27.655058,-28.343132,36.280462,36.891251,21.320798,83.701307,-4.752155,2.839513,2.030939,122.42974,103.971674,48.960276,8.718305,-26.075219,-35.040013,-18.902376,0.686035,4.777305,8.791576,20.031919,40.365963,35.093596,35.667815,47.073409,79.559453,162.104062,33.988968,98.293354,29.293549,-1.355636,16.432588,-19.959208,-14.71433,-12.260822,-18.430625,,,,25.124822,-30.937203,
收益质量,经营活动净现金/销售收入,0.077017,-0.046881,0.038197,-0.018355,-0.170888,-0.157758,-0.365919,0.006422,-0.102886,-0.041095,-0.253101,0.006973,-0.073811,-0.062891,-0.038718,0.103141,-0.035487,-0.000526,0.045501,0.127768,0.062831,0.060097,-0.097313,0.079355,0.018728,0.062147,0.040901,0.00987,-0.041789,-0.12304,-0.443218,-0.020726,-0.052397,-0.14146,-0.372975,-0.096246,-0.143631,-0.154431,-0.179343,0.01731,-0.073727,-0.095038,-0.054055,-0.003362,0.009011,-0.005649,-0.105373,0.05661,0.077533,0.112855
收益质量,经营性现金净流量/营业总收入,0.077017,-0.046881,0.038197,-0.018355,-0.170888,-0.157758,-0.365919,0.006422,-0.102886,-0.041095,-0.253101,0.006973,-0.073811,-0.062891,-0.038718,0.103141,-0.035487,-0.000526,0.045501,0.127768,0.062831,0.060097,-0.097313,0.079355,0.018728,0.062147,0.040901,0.00987,-0.041789,-0.12304,-0.443218,-0.020726,-0.052397,-0.14146,-0.372975,-0.096246,-0.143631,-0.154431,-0.179343,0.01731,-0.073727,-0.095038,-0.054055,-0.003362,0.009011,-0.005649,-0.105373,0.05661,0.077533,0.112855
收益质量,成本费用率,99.852423,100.489993,100.063927,109.164009,102.474625,103.63191,100.848312,97.508139,97.266711,96.619594,97.587637,93.884906,97.014085,97.220882,96.939491,96.62334,97.276031,96.508147,97.434173,98.506408,96.509681,96.385442,109.503237,97.423469,98.177297,95.376902,96.642536,94.802925,95.051099,92.213992,94.634629,94.059023,95.16174,93.349202,98.132004,93.715382,93.226936,93.850964,96.88168,95.739734,95.684549,94.25965,95.658869,93.714266,95.467513,94.475486,96.568637,89.983164,89.450054,85.754102
收益质量,期间费用率,28.299965,28.129738,28.332022,38.731877,32.141645,32.963268,33.470381,29.43963,30.386186,29.70872,31.158032,27.736048,30.385642,30.357458,29.675094,29.163655,30.806241,29.717062,31.886964,32.633323,33.413374,33.230965,45.497554,33.430573,34.650781,32.254292,35.679194,30.78847,31.191807,28.364325,35.1456,27.495105,27.834362,27.128457,32.941094,25.362511,26.313016,27.902117,32.018249,30.391317,31.419041,29.054125,28.459923,26.115742,28.075421,26.952187,27.486958,22.691235,21.345659,14.587419
收益质量,销售成本率,71.552457,72.360254,71.731904,70.432131,70.332979,70.668641,67.377931,68.068508,66.880525,66.910874,66.429605,66.148858,66.628442,66.863424,67.264396,67.459684,66.469789,66.791084,65.547209,65.873084,63.096306,63.154477,64.005682,63.992895,63.526516,63.12261,60.963341,64.014455,63.859292,63.849667,59.489029,66.563917,67.327378,66.220744,65.19091,68.352871,66.91392,65.948846,64.86343,65.348417,64.265507,65.205525,67.198945,67.598524,67.392091,67.523299,69.081678,67.291928,68.104394,71.166683
收益质量,经营活动净现金/归属母公司的净利润,10.100059,-17.880209,3.762688,,,,-56.213612,0.221244,-2.3659,-0.945535,-5.797472,0.162739,-1.560373,-1.364407,-0.518657,2.552849,-0.929804,-0.013067,0.88448,2.503311,1.296953,1.143314,-1.588432,1.715281,0.316005,0.746977,0.693804,0.142446,-0.629171,-1.584111,-7.416649,-0.239781,-0.591238,-1.478825,-3.769203,-0.951874,-1.59082,-1.690665,-3.374253,0.163378,-1.219407,-1.297749,-1.097411,-0.039145,0.130933,-0.069733,-1.897438,0.472761,0.716477,0.872907
收益质量,所得税/利润总额,47.448994,59.204241,-16.807701,,,,-271.196081,20.353002,0.715447,0.33123,-16.267066,30.447589,2.208789,6.227336,4.55594,5.537564,-2.012503,1.402411,-6.891399,4.353096,8.859166,13.826274,-79.157114,5.337908,-5.554527,2.890777,8.112277,7.867058,-0.117438,8.72061,9.03357,11.825773,12.648189,15.202751,19.037872,5.039624,-4.795032,-15.213642,-9.932595,3.737089,-3.607161,-3.823732,12.337813,9.306192,2.207979,-1.556423,14.241524,9.975738,11.87662,14.384362
财务风险,流动比率,0.974701,1.013552,1.075791,1.008552,1.097816,1.090168,1.160833,1.132974,1.260291,1.326772,1.456692,1.351393,1.429926,1.417559,1.415698,1.392401,1.517691,1.619472,1.245165,1.220543,1.026057,1.046706,0.945079,0.979357,1.080728,1.123508,1.255288,1.297301,1.406046,1.444831,1.589086,1.57265,2.100976,3.674167,3.808078,3.832785,3.460867,1.500617,1.894802,2.195598,2.89287,3.372015,2.679514,1.676718,1.683627,,,1.78885,1.525388,1.978426
财务风险,速动比率,0.736714,0.771372,0.774936,0.7223,0.854733,0.838183,0.870911,0.866242,0.954703,1.012169,1.147964,1.010664,1.087591,1.076829,1.087631,1.066598,1.160873,1.264843,0.906595,0.9137,0.696873,0.733166,0.746226,0.786549,0.904553,0.920467,1.015571,1.071787,1.153712,1.185923,1.244799,1.303151,1.809934,3.081927,3.19456,3.330796,3.07388,1.188221,1.48064,1.692267,2.117481,2.538502,2.251832,1.2141,1.104885,,,1.225462,0.906045,1.242747
财务风险,保守速动比率,0.561888,0.602364,0.646277,0.583696,0.675634,0.651888,0.656736,0.659861,0.752204,0.788425,0.978952,0.830262,0.901059,0.900017,0.884879,0.854228,0.912201,1.012531,0.670602,0.660544,0.561513,0.592818,0.609127,0.603808,0.735627,0.591438,0.600843,0.748923,0.799824,0.887731,0.846549,0.891473,1.252947,2.275916,2.497832,1.649178,1.582069,1.133682,1.411423,1.450466,1.906743,2.362096,2.149712,1.110206,0.976612,,,1.138321,0.83213,1.178217
财务风险,资产负债率,80.538954,81.841502,82.375038,81.335953,73.987184,74.00055,72.045934,72.007984,71.109625,70.377591,66.570995,62.791919,62.414515,61.398569,59.662088,58.779825,59.117871,57.635549,65.397384,65.039997,66.624213,67.747434,56.139808,54.61042,58.32879,56.470701,53.937827,52.606455,52.883169,52.432043,48.045433,49.556218,41.846976,31.050132,29.360834,21.85922,24.254242,47.637924,38.055574,32.724862,20.165371,18.760885,27.209039,36.357799,35.661299,,,34.428956,37.508548,31.17185
财务风险,权益乘数,5.45255,5.651059,5.837244,4.506741,3.867546,3.883135,3.738534,3.34982,3.278897,3.240463,3.136496,2.841692,2.821197,2.790927,2.726668,2.928414,2.924573,2.864022,3.283886,3.137885,3.206103,3.259195,2.756283,2.29471,2.397203,2.341947,2.270015,2.17079,2.18712,2.169424,2.065129,1.709052,1.52189,1.38373,1.365567,1.34503,1.370545,1.71193,1.556005,1.522789,1.371327,1.365062,1.453261,1.558555,1.549414,,,1.572278,1.53928,1.455482
财务风险,权益乘数(含少数股权的净资产),5.13847,5.507063,5.673771,5.357894,3.844259,3.846235,3.577297,3.572447,3.46136,3.375822,2.991414,2.687588,2.660601,2.590577,2.479057,2.425996,2.446056,2.360469,2.889954,2.860411,2.996184,3.100528,2.279971,2.203148,2.399738,2.297303,2.170978,2.109992,2.122383,2.102255,1.924758,1.982404,1.719601,1.450329,1.415645,1.279741,1.320205,1.909779,1.61435,1.486433,1.252589,1.230934,1.373796,1.571284,1.554274,,,1.525063,1.600218,1.452893
财务风险,产权比率,423.006645,461.065015,494.299751,461.171356,296.297975,298.781973,269.543008,269.008034,255.098396,247.240125,219.385835,186.763073,183.460636,176.887617,164.270536,158.682589,159.077739,149.368483,215.705772,212.622645,228.146959,240.19265,136.611376,128.459912,149.456875,138.309861,124.172946,117.703054,120.167765,117.343041,97.55822,104.0997,73.171193,45.758976,42.156534,28.301019,32.209088,92.624436,61.633836,48.818573,25.310972,23.146248,37.458219,57.316071,55.622893,,,52.974585,60.419125,45.370079
财务风险,现金比率,0.222828,0.269713,0.334163,0.263765,0.287491,0.268472,0.275722,0.331014,0.355766,0.400528,0.536504,0.390736,0.486229,0.536158,0.564747,0.519369,0.564226,0.656625,0.317221,0.321264,0.228991,0.263114,0.272925,0.229721,0.338458,0.137384,0.115643,0.20073,0.190951,0.274979,0.210456,0.314439,0.491273,0.769334,1.201933,0.43636,0.733629,0.404647,0.396457,0.179689,0.501014,0.511332,1.166295,0.105374,0.146956,,,0.264017,0.262682,0.411851
营运能力,应收账款周转率,2.027538,1.305482,0.680758,2.376253,1.889812,1.217192,0.599277,3.268199,2.214842,1.620711,0.73395,4.006874,2.861132,2.099339,1.130671,4.420419,3.139799,2.223349,0.908041,3.422858,2.235648,1.467663,0.323895,2.388595,1.595654,1.095609,0.531557,2.858049,2.030973,1.439199,0.641204,3.003436,1.997586,1.352334,0.449161,2.958147,2.065939,1.358279,0.528541,3.419371,2.566011,1.783068,0.784706,6.081685,4.751753,,,8.59225,9.257476,13.012636
营运能力,应收账款周转天数,133.166395,137.880028,132.205405,151.498957,142.871338,147.881317,150.18085,110.152411,121.904827,111.062342,122.624057,89.845588,94.368241,85.741253,79.598744,81.44024,85.992746,80.958927,99.114388,105.175246,120.770301,122.643879,277.867657,150.71616,169.209524,164.292187,169.313668,125.960035,132.941142,125.069525,140.360768,119.862706,135.16312,133.103186,200.373403,121.697792,130.691164,132.520601,170.279799,105.28252,105.22168,100.949547,114.692508,59.194111,56.821131,,,41.898218,38.887485,27.665414
营运能力,存货周转率,1.724777,1.118007,0.490007,1.844637,1.795717,1.13657,0.492498,2.563239,1.698385,1.223414,0.57311,2.61414,1.824236,1.221917,0.631857,2.768477,2.069541,1.492169,0.614573,2.406754,1.449253,0.974411,0.26029,2.655507,1.696924,1.144991,0.512154,2.780315,2.013216,1.389694,0.511775,2.943029,2.298547,1.487627,0.452273,3.522715,2.444159,1.554192,0.629126,3.772363,2.542074,1.943045,0.968948,4.694005,3.146516,,,3.845817,3.71189,5.522326
营运能力,存货周转天数,156.541973,161.000711,183.670497,195.160275,150.357719,158.371167,182.741826,140.447252,158.974464,147.129171,157.037678,137.712549,148.007131,147.30946,142.437131,130.035378,130.463691,120.629763,146.443018,149.579011,186.302841,184.726818,345.767361,135.567321,159.111418,157.206389,175.728291,129.481693,134.113756,129.524897,175.858236,122.32294,117.465505,120.998058,198.994851,102.193881,110.46743,115.815742,143.055541,95.430878,106.212474,92.638058,92.884145,76.693553,85.80917,,,93.608193,96.985606,65.189915
营运能力,总资产周转率,0.374103,0.241937,0.117751,0.396468,0.329103,0.211862,0.099528,0.507518,0.356895,0.252296,0.11221,0.509263,0.343081,0.227456,0.113175,0.47659,0.365845,0.252154,0.110239,0.43091,0.302493,0.199461,0.046065,0.383764,0.253498,0.182144,0.086842,0.426558,0.314275,0.217058,0.094032,0.421315,0.300283,0.209724,0.067857,0.51698,0.33761,0.294506,0.123257,0.807115,0.611889,0.460111,0.192538,1.201183,0.896236,,,1.181011,1.235245,1.719058
营运能力,总资产周转天数,721.726044,743.993662,764.321219,908.016782,820.410872,849.60647,904.263892,709.334058,756.524915,713.446744,802.066634,706.903198,786.986046,791.360863,795.227738,755.364781,738.017287,713.846936,816.403816,835.439569,892.582504,902.428415,1953.744563,938.076347,1065.094842,988.223904,1036.360837,843.964345,859.119541,829.271209,957.11525,854.467416,899.150425,858.269167,1326.306755,696.35085,799.737355,611.191766,730.180931,446.03264,441.25596,391.209413,467.437977,299.704327,301.259755,,,304.823426,291.440044,209.416968
营运能力,流动资产周转率,0.637111,0.402373,0.192372,0.681967,0.582951,0.375141,0.177288,0.914255,0.626423,0.445795,0.198496,0.964652,0.648733,0.43382,0.218707,0.989998,0.753078,0.519831,0.245511,0.94583,0.670312,0.435362,0.099064,0.76439,0.449162,0.321779,0.153403,0.749911,0.553486,0.381715,0.166529,0.684155,0.461335,0.327747,0.101598,0.796356,0.508858,0.511811,0.21677,1.429995,1.073615,0.774138,0.292604,2.042295,1.538974,,,2.044176,2.129645,2.885451
营运能力,流动资产周转天数,423.787862,447.345093,467.842763,527.884515,463.160249,479.819295,507.647388,393.762829,431.018106,403.772889,453.409072,373.191478,416.195658,414.91812,411.508202,363.636995,358.528325,346.266148,366.581359,380.617976,402.797307,413.448157,908.499817,470.96337,601.119148,559.388886,586.686798,480.056938,487.816717,471.555415,540.443778,526.196234,585.257722,549.20292,885.84294,452.058675,530.599459,351.692314,415.186524,251.749075,251.486664,232.516486,307.582539,176.27223,175.441493,,,176.110067,169.042222,124.76382
营运能力,应付账款周转率,1.482466,1.017071,0.684564,2.245603,1.956837,1.194468,0.610488,3.164817,2.661572,1.664207,0.83759,4.305915,3.348513,2.408067,1.180489,5.139364,3.864163,2.771688,1.218892,4.720967,4.19518,2.668865,-0.808125,3.79485,2.899787,1.854763,,4.070403,,1.733972,0.928058,4.111454,2.90625,2.010923,0.882063,4.244106,3.523104,2.016819,0.882256,4.474553,4.067829,2.701226,1.134622,6.037972,5.088467,,,4.92569,6.987157,24.861018
