盈利能力,净资产收益率_平均_扣除非经常损益,4.13613,2.73486,1.320989,4.562272,3.588836,2.159436,0.875099,2.995867,2.105806,1.794068,0.821593,1.238515,1.859138,1.534195,0.519928,2.277244,1.234256,0.918288,0.163331,0.360593,0.299798,0.131616,0.032148,1.538703,1.047959,0.674999,0.341352,1.892549,0.835085,1.038027,0.839084,4.070942,3.170321,2.942955,1.538512,5.658525,3.853617,2.412018,1.217854,4.513659,2.82256,2.188744,0.862873,3.598344,3.510713,1.779466,0.553356,1.523924,1.012145,0.941133,0.169322,0.275877,-1.651321,-1.673057,-1.346642,-4.087408,-0.749792,0.11274,0.049728,6.264676,7.08859,5.929549,1.411752,27.714031,,9.418277,,27.246242,19.712349,14.58746
盈利能力,摊薄净资产收益率_扣除非经常损益,4.081242,2.703406,1.31129,4.524757,3.570604,2.142572,0.872405,2.960857,2.092987,1.773064,0.818462,1.223455,1.849452,1.526916,0.518291,2.237589,1.229357,0.916233,0.162964,0.360683,0.299957,0.131959,0.032123,1.531424,1.045746,0.675259,0.340392,1.87784,0.835081,1.038061,0.834891,4.03536,3.159818,2.937713,1.526159,5.575196,3.846235,2.429924,1.210154,4.463584,2.819882,2.196142,0.859393,3.564251,3.488283,1.783194,0.551432,1.368231,0.911928,0.936932,0.169239,0.27466,-1.65913,-1.682902,-1.355232,-4.203645,-0.759199,0.113642,0.049695,4.001757,4.527679,3.793181,0.908725,27.208534,,8.7,,26.01,16.13,14.59
盈利能力,息税前利润率,7.895696,7.273532,8.164359,6.244182,7.706574,6.605319,6.735812,5.630234,5.282953,5.884954,5.383956,5.087315,4.889403,5.874611,4.577827,4.981099,4.042281,4.789827,4.395525,2.354375,3.875849,3.498687,2.680595,3.300748,3.830154,3.858026,4.014137,5.170258,4.222958,6.144348,9.94774,7.56161,9.784168,11.695057,14.107522,9.596222,9.966398,9.666699,10.886675,8.32345,7.912967,8.634866,6.410048,6.169824,6.94591,6.47117,3.961756,3.332029,3.068643,3.76018,2.18263,2.368,-1.042278,-1.419041,-6.623941,-3.706952,-0.031717,2.008835,2.452247,6.812688,9.153543,10.661437,8.240998,11.371515,10.766552,9.777143,5.213023,10.274983,9.537086,8.407676
盈利能力,总资产报酬率,2.862746,1.757835,0.93372,3.087826,2.621744,1.54682,0.724615,2.780105,1.756786,1.349833,0.625714,2.32466,1.680268,1.298076,0.457896,1.909394,1.17286,0.881308,0.354244,1.052596,1.02934,0.598236,0.187248,1.46135,1.058198,0.740672,0.323925,2.107439,1.053886,1.074647,0.743045,3.183798,2.55595,2.130674,1.046199,4.04686,2.657799,1.636605,0.839656,3.498517,2.132048,1.616932,0.573411,2.758473,2.225566,1.303137,0.317917,1.424667,0.903131,0.754312,0.182171,1.02134,-0.288831,-0.258732,-0.46481,-1.494528,-0.008846,0.37707,0.194022,3.660877,3.439876,2.897249,0.801664,7.852987,4.59425,2.881912,0.610566,8.068521,7.861071,5.620833
盈利能力,总资本回报率,5.730757,3.496412,1.835592,5.989085,5.133561,2.962527,1.371841,5.020768,3.090216,2.330061,1.083714,4.020511,2.957556,2.240634,0.790549,3.283094,2.069318,1.544768,0.591981,1.744991,1.688884,0.970673,0.304387,2.404085,1.770018,1.229089,0.531202,3.464664,1.708902,1.739243,1.192432,5.345816,4.340999,3.632944,1.782309,6.818905,4.490309,2.779603,1.371597,5.704278,3.420361,2.594813,0.928115,4.547827,3.733378,2.199415,0.540738,2.541511,1.640515,1.428265,0.338788,1.867746,-0.533804,-0.460954,-0.822642,-2.552533,-0.014662,0.623874,0.31483,7.188276,6.760268,5.786201,1.634741,21.435099,12.719557,8.469848,1.77609,21.536806,20.533278,16.270417
盈利能力,投入资本回报率,4.128803,2.593254,1.293406,4.728382,3.564682,2.060321,0.925302,4.073397,2.365271,1.883698,0.806711,2.908785,2.198216,1.68654,0.635884,2.718185,1.650643,1.233893,0.456059,1.416155,1.170716,0.65976,0.187059,2.119039,1.452608,0.980512,0.455992,2.987066,1.28691,1.337692,1.081647,4.555535,3.597966,3.059439,1.582829,5.963028,3.916368,2.421643,1.201181,4.791785,2.858855,2.187891,0.775943,3.821368,3.188579,1.854835,0.427418,2.195467,1.24047,1.179706,0.272608,1.356154,-0.773099,-0.620411,-0.871992,-2.691258,-0.193046,0.416101,0.168707,5.924951,5.753861,4.945094,1.421467,17.80819,10.733925,6.864468,1.410723,18.313177,15.412053,11.700262
盈利能力,息前税后总资产报酬率_平均,2.574341,1.606296,0.819393,2.806002,2.270747,1.334647,0.602831,2.575587,1.60161,1.229576,0.520123,1.935664,1.413641,1.080507,0.379574,1.737899,0.991409,0.737333,0.294357,0.930384,0.777977,0.454012,0.131422,1.097394,0.841422,0.591441,0.272407,1.730995,0.704339,0.777491,0.506349,2.633621,1.862537,1.773287,0.890154,3.55798,2.267672,1.419645,0.718726,2.933864,1.73769,1.328495,0.501495,2.247429,1.978607,1.066384,0.299427,1.167335,0.616894,0.591372,0.104369,0.649363,-0.536987,-0.399119,-0.609819,-1.823573,-0.418783,0.18994,0.064799,3.195209,2.723294,2.562407,0.55367,7.162261,3.586533,2.646525,0.348082,7.809944,7.200003,4.989007
盈利能力,毛利率,22.135296,21.60972,21.022211,20.747545,20.478773,18.931774,17.853587,17.828493,16.745408,16.510772,15.336951,16.429317,16.075677,16.592048,14.079095,21.697708,17.172506,18.092139,16.926051,16.497578,17.374668,16.642414,21.031394,21.749145,20.862282,19.297131,22.589015,24.547791,25.085115,26.145243,30.178758,28.282183,29.402812,31.445016,35.318363,29.373662,29.287077,29.767054,31.987514,26.515341,26.815891,25.904958,25.154935,24.134263,24.208587,22.878078,21.711491,21.780167,21.176956,21.732998,20.687336,19.978912,16.214041,15.469149,13.448087,15.727863,18.512835,20.887585,23.086023,23.76729,24.938558,25.367836,23.80558,25.029689,,23.221935,21.766798,25.791361,27.735141,25.271834
盈利能力,销售净利率,6.94943,6.548218,7.038995,5.499706,6.517271,5.508496,5.406636,4.892397,4.591347,5.17234,4.440276,3.962745,4.038934,4.827594,3.515782,4.251476,3.210734,3.759567,3.379762,1.705696,2.491637,2.218656,1.538673,2.230515,2.938513,2.924978,3.10027,3.935759,2.67689,4.163306,6.935291,6.159265,7.282899,9.546417,12.312759,8.113487,8.64676,8.376367,9.539977,6.886106,6.599128,7.021988,5.750106,4.769163,6.275735,4.936533,3.805436,2.29913,2.116612,2.416519,1.265435,0.724048,-1.96624,-3.209419,-8.906713,-5.35692,-1.521232,0.286629,0.830754,5.081473,7.274494,8.341972,5.725251,8.513957,,7.254867,3.11021,8.08243,7.370785,6.029056
盈利能力,成本费用利润率,8.513953,7.889319,8.745671,6.450841,8.132788,6.818925,6.901079,5.5316,5.270896,5.976866,5.591152,4.985032,5.028923,6.155854,4.451054,4.863645,3.92731,4.683128,4.189773,1.987734,3.496132,3.126077,2.354663,3.203793,3.816056,3.83978,3.826312,5.046541,4.211157,6.182645,8.666516,8.000768,9.832331,12.925047,15.833236,10.191516,10.869077,10.630409,11.927425,8.885148,8.593188,9.233181,7.486459,6.247699,7.97845,6.482705,4.973949,3.014214,2.98075,3.359734,1.934553,1.62287,-1.237667,-2.364272,-7.291648,-4.282112,-0.630047,1.422443,2.155819,6.708821,9.430875,11.008386,7.179839,11.450219,68.798987,9.734428,4.306897,10.408153,9.178256,7.601416
盈利能力,营业利润率,7.664393,7.182642,8.280434,6.164205,7.512764,6.329308,6.4096,5.195166,4.794097,5.373951,5.171725,4.788497,4.695944,5.671447,4.240695,4.665221,3.663868,4.2946,3.845925,2.122178,3.195903,2.955859,2.045247,2.874827,3.428356,3.447449,3.458996,4.29693,4.090414,5.914344,8.064703,7.285848,8.865404,11.321344,13.148651,8.653235,9.220221,9.044421,10.343914,7.457472,7.220941,8.033628,6.617509,5.585487,7.087863,5.767945,4.595754,2.25225,2.558081,3.018482,1.61717,0.971888,-1.855489,-3.135101,-8.857391,-4.887428,-0.596455,1.570239,2.545845,6.577678,8.706649,9.486639,6.335339,10.006817,9.733644,8.690787,3.837974,9.293726,8.489187,7.35512
盈利能力,总资产净利率_平均,2.001222,1.275803,0.641013,2.339673,1.755665,1.024339,0.46414,2.076291,1.252805,1.033917,0.456063,1.536414,1.207154,0.950113,0.335897,1.449871,0.862903,0.647979,0.246059,0.677458,0.587732,0.326426,0.089256,1.182197,0.825863,0.559625,0.249591,1.668238,0.744583,0.763815,0.531063,2.629113,1.887924,1.726779,0.887975,3.355815,2.261247,1.399346,0.720457,2.848828,1.778615,1.320397,0.524001,2.172044,2.026908,1.010613,0.314127,1.042329,0.623506,0.512387,0.123463,0.402536,-0.474257,-0.526686,-0.581365,-1.856855,-0.281808,0.132719,0.073292,2.657846,2.676869,2.21823,0.541849,5.684958,3.464395,2.042197,0.333797,6.077762,4.910319,3.111281
盈利能力,总资产净利率_平均(含少数股东损益),2.513058,1.57833,0.802483,2.706765,2.205093,1.282758,0.578005,2.392417,1.507416,1.17034,0.509592,1.790217,1.37193,1.053549,0.347159,1.606515,0.91851,0.681179,0.267437,0.753604,0.652182,0.373821,0.105606,0.97523,0.798849,0.552533,0.243936,1.579135,0.655281,0.71477,0.506349,2.549144,1.862537,1.705044,0.890154,3.374755,2.267672,1.393149,0.718726,2.843821,1.73769,1.285529,0.501495,2.100096,1.978607,0.976067,0.299427,0.972165,0.616894,0.479999,0.104369,0.309245,-0.536987,-0.577794,-0.609819,-2.136582,-0.418783,0.053045,0.064799,2.72092,2.723294,2.260688,0.55367,5.86695,3.586533,2.138445,0.348082,6.346799,6.075469,4.03064
成长能力,归母净利润,938520511.48,598187171.85,294887908.89,1054152468.03,786758641.76,459878414.77,207524256.45,897173311.76,541344526.56,429868583.41,189488931.42,619072763.94,469893207.88,374315729.34,130558873.67,544102869.34,328222624.26,243307854.31,88462281.43,243878271.03,202435725.93,117644241.14,31735890.18,413236678.15,290786623.67,195174679.16,86170154.51,569202367.3,251289535.25,254430487.72,175498807.27,898630624.43,650364293.81,594285800.2,304440828.5,1127890758.9,754725254.65,463732502.66,232533791.25,903974175.74,557599776.73,410622287.11,162540969.95,684129128.35,644855138.31,327543180.23,101370875.57,333804916.82,194322453.51,150219134.99,35851738.21,117628692.88,-139419771.0,-155359892.59,-168305576.14,-518120002.43,-79010771.48,35947453.82,18922226.2,639447521.58,642785095.77,544067482.72,135569888.12,1155076451.43,723071213.38,406778959.35,64999447.23,1007394522.97,604868478.24,329883791.39
成长能力,营业总收入,17003603908.85,11331466190.92,5261196450.0,22280533573.77,15245043482.06,10404077393.06,4742599325.52,21204465312.42,14354188325.6,9627505780.94,4853710872.15,18761173366.32,13355103757.08,8694775989.91,3887829520.4,14385393562.19,12174927392.67,7680823112.6,3157411310.2,15994367849.58,9587223837.05,6119125676.43,2483696194.98,15475718300.97,9727857078.21,6695561915.81,2785995458.46,13907578293.84,8422433976.81,5826007887.2,2468415825.8,14391402457.83,8999132045.6,6270079858.6,2542526203.21,14173821478.37,8900711364.57,5610585573.13,2489336393.25,13337375169.9,8446916513.18,5823365369.33,2774822842.04,14082037080.82,10193875305.89,6526654878.89,2589603699.87,13197639110.42,9172476849.02,5881245221.46,2423664614.47,12603663971.56,8146491088.33,5378271991.93,2031461607.88,11249665334.45,7819557274.18,5084068111.95,2132551358.47,12928305436.19,9023856540.93,6665248125.18,2433873095.61,14031367558.36,8990190607.47,5871235027.14,2280711172.33,13015734498.51,10153533947.61,7088368906.38
成长能力,净利润,1178558201.84,740033213.53,369169551.1,1219547695.65,988158808.17,597208699.86,270553282.24,1068997557.36,682539555.62,488191762.12,212242329.94,729149135.31,534009726.0,414995979.53,134936105.8,602887602.91,349373747.06,255773934.43,96148210.39,271112732.91,219324165.72,134599385.62,37549440.0,340891580.51,281275025.22,192701072.44,84217696.37,538800521.9,221150924.65,238093418.01,167331695.93,871297259.8,641618892.55,586805464.07,305187696.88,1134256370.12,756869777.44,461678955.75,231975026.5,902385136.89,544769722.59,399779048.15,155559749.92,661467680.92,629488277.67,316346501.0,96627034.62,312196449.09,192261698.07,140723605.96,30307105.57,90367255.95,-157860933.45,-170435617.71,-176542916.07,-596172475.54,-117414455.69,14367583.13,14237958.05,654622357.86,653933004.77,554481177.58,138527684.46,1192053799.46,748557644.33,425950334.82,67781122.49,1051987742.77,748395247.71,427361772.08
成长能力,扣非净利润,923385599.41,609433210.19,293111078.99,996560623.8,781418417.3,471496912.76,190154927.22,640788188.66,447829653.06,383743074.55,174320211.51,257583628.85,383909962.88,316660148.17,107140742.84,459640060.29,245686941.77,182472323.72,32455679.18,71470087.25,59404075.11,26025308.99,6378331.22,303606588.4,206229820.9,132502234.79,67222741.88,368761699.88,161442172.63,200668046.48,163033234.56,780128221.47,604190489.25,559994591.55,294615338.47,1058972755.0,711777594.46,441401205.76,225948304.72,822858407.45,509275345.76,393216102.95,156172892.46,642488017.6,624863636.21,314029800.0,98199816.48,241962400.0,160000913.91,133021900.0,23836775.23,38647100.0,-229226620.01,-231979860.81,-186629731.54,-586271726.28,-109166680.02,16487062.76,7334778.23,589858085.15,667636086.1,555403818.97,129373192.42,1113172584.21,,390090978.75,,1022025824.29,574350848.3,330726039.27
成长能力,营业总收入增长率,11.535292,8.913705,10.934871,5.074724,6.206238,7.419496,-2.935756,12.207515,3.492173,7.493412,21.741607,26.610199,9.693498,13.201096,23.133451,-10.05963,15.115319,12.905141,16.657348,3.325255,-1.480858,-8.640096,-10.850673,11.275435,15.499356,14.925383,12.865726,-3.361897,-6.408374,-7.082397,-2.914832,1.53509,1.105761,11.754464,2.136706,6.271446,5.372313,-3.653897,-10.288456,-5.288026,-17.137337,-10.77565,7.152412,6.701183,11.13547,10.97403,6.846619,4.712717,12.594204,9.351948,19.306444,12.035901,4.180976,5.78678,-4.740319,-12.984223,-13.345727,-23.722747,-13.470274,-7.861401,0.374474,13.523783,6.715533,7.803117,,,,28.189205,43.242177,
成长能力,归属母公司净利润增长率,19.289507,30.07507,42.098043,17.497082,45.334182,5.234768,7.270757,42.986129,10.814638,12.551401,42.262527,12.550339,42.928568,53.658437,47.587052,123.104283,62.136709,106.816629,178.745234,-41.365263,-27.062478,-40.167552,-63.17067,-27.400744,15.71776,-23.289586,-50.899863,-36.658917,-61.361726,-57.187183,-42.353721,-20.326448,-13.827675,28.152716,30.923263,24.770241,35.352503,12.93408,43.061648,32.135022,-13.531001,25.364321,60.342868,104.948787,231.84798,118.04358,182.750239,173.516427,239.379409,196.691065,121.301574,122.702982,-76.456663,-532.186082,-989.459698,-181.026196,-112.291942,-93.392831,-85.609626,-44.640242,-11.103486,33.750153,108.570832,14.65979,,,,66.547697,83.358047,
收益质量,经营活动净现金/销售收入,0.032735,-0.002592,-0.134983,0.157782,0.092568,0.065051,0.048095,0.058282,-0.079604,-0.257894,-0.40784,0.028233,-0.111503,-0.0193,0.165645,0.112605,-0.002181,0.054744,-0.17513,0.002763,-0.036484,-0.042105,0.244349,-0.09869,-0.090145,-0.022842,-0.708072,-0.047871,-0.323675,-0.410481,-0.723145,-0.023754,-0.078739,-0.028953,-0.305823,0.048243,-0.111914,-0.02441,-0.724622,0.24105,0.151703,0.158634,0.196771,0.000199,-0.035853,-0.05084,-0.469072,0.02223,-0.054825,-0.055759,-0.277574,0.091302,-0.033599,0.014939,-0.366367,-0.008708,-0.083323,-0.254142,-0.272185,-0.029471,-0.147456,-0.11229,-0.346924,0.073971,,-0.132291,-0.255323,0.099385,0.046741,0.154979
收益质量,经营性现金净流量/营业总收入,0.03265,-0.002585,-0.134558,0.157033,0.092065,0.064688,0.047795,0.057719,-0.078593,-0.254407,-0.402742,0.027913,-0.110212,-0.019062,0.163522,0.111002,-0.00215,0.053908,-0.171951,0.00273,-0.035958,-0.041489,0.240087,-0.097461,-0.088701,-0.022475,-0.6904,-0.047121,-0.31749,-0.402931,-0.70684,-0.023349,-0.077084,-0.028384,-0.298138,0.047583,-0.110059,-0.02398,-0.707818,0.23684,0.14826,0.15509,0.191844,0.000196,-0.035278,-0.049918,-0.459939,0.021985,-0.054293,-0.05521,-0.274291,0.090412,-0.033113,0.01475,-0.357471,-0.008615,-0.082245,-0.250569,-0.268335,-0.029366,-0.146893,-0.111981,-0.344888,0.073811,-0.126611,-0.132291,-0.243971,0.099385,0.046741,0.154979
收益质量,成本费用率,90.991392,90.970177,91.951887,94.13233,92.891402,94.144186,94.851779,96.005255,96.074522,95.431604,95.871795,96.765895,95.922654,94.617926,96.807933,96.744704,97.90444,97.246836,98.730559,99.727042,98.736555,98.35459,99.888769,96.765792,97.899758,97.805505,98.137125,96.737117,97.474901,95.333705,94.839957,93.612454,92.479099,89.371625,87.804387,91.145752,91.246071,91.067517,91.785898,92.889537,94.071668,93.115499,94.65263,94.96606,93.489791,94.772412,97.286822,97.000921,97.120889,96.449774,99.682403,98.435164,102.002181,102.711505,110.864802,103.965717,100.425115,98.11951,97.138481,91.897667,90.324624,88.472314,93.101013,88.890118,,90.210769,95.308953,89.139547,90.821991,92.291801
收益质量,期间费用率,13.126689,12.579898,12.974098,14.879875,13.370175,13.07596,12.705366,13.833749,12.81993,11.942377,11.208746,13.195213,11.998331,11.209974,10.887028,18.442413,15.076946,15.338975,15.656611,16.224621,16.111224,14.997004,20.920163,18.514938,18.76204,17.102636,20.72614,21.284909,22.560017,21.478948,25.018716,21.894638,21.881912,20.816642,23.122751,20.519415,20.533149,20.834572,23.773413,19.404878,20.88756,19.020458,19.807566,19.100323,17.698378,17.650491,18.998314,18.781088,18.297846,18.182773,20.369739,18.414076,18.216223,18.180654,24.312889,19.693581,18.937951,19.007096,20.224504,15.664958,15.263183,13.84015,16.906594,13.919807,,13.432704,17.075752,14.930908,18.557133,17.563635
收益质量,销售成本率,77.864703,78.390279,78.977788,79.252454,79.521226,81.068225,82.146412,82.171506,83.254591,83.489227,84.663048,83.570682,83.924322,83.407951,85.920904,78.302291,82.827493,81.90786,83.073948,83.502421,82.625331,83.357585,78.968605,78.250854,79.137717,80.702868,77.410984,75.452208,74.914884,73.854756,69.821241,71.717816,70.597187,68.554983,64.681636,70.626337,70.712922,70.232945,68.012485,73.484658,73.184108,74.095041,74.845064,75.865736,75.791412,77.121921,78.288508,78.219832,78.823043,78.267001,79.312663,80.021087,83.785958,84.53085,86.551912,84.272136,81.487164,79.112414,76.913976,76.232709,75.061441,74.632163,76.194419,74.97031,,76.778064,78.233201,74.208638,72.264858,74.728165
收益质量,经营活动净现金/归属母公司的净利润,0.591536,-0.048986,-2.40071,3.319061,1.783949,1.478863,1.107787,1.372668,-2.086148,-5.643914,-10.263061,0.83018,-3.13754,-0.443322,4.869441,2.934777,-0.072313,1.530736,-5.631956,0.180207,-1.624858,-2.173311,18.789603,-3.649943,-2.967378,-0.771046,-22.32157,-1.151345,-10.641266,-9.226418,-9.941806,-0.373938,-1.066622,-0.299475,-2.489889,0.597965,-1.297967,-0.290131,-7.577386,3.494384,2.245952,2.199456,3.275078,0.004052,-0.557688,-0.99468,-11.749532,0.90184,-2.56276,-2.161561,-18.542766,9.687538,,,,,,-35.438244,-28.967183,-0.593734,-2.062191,-1.37186,-6.191752,0.896635,-1.559492,-1.909425,-8.56052,1.284078,0.784619,3.330124
收益质量,所得税/利润总额,10.294806,8.760145,12.470013,9.430005,13.731779,14.192818,17.402929,7.875338,9.33339,9.317953,17.164234,17.850321,16.272026,17.116325,18.407902,9.645302,16.496099,17.448239,18.29586,13.954024,27.81963,27.84016,34.581457,28.051984,21.344103,22.115155,17.436927,19.380233,34.786672,29.365391,15.622083,17.763687,19.905213,17.356519,11.433498,12.656154,12.814041,13.474875,12.85857,16.566154,18.365569,18.325452,18.854071,19.618956,15.863994,19.650371,21.35898,21.365407,26.885571,25.426571,34.379347,54.675422,,,,,,79.463342,60.329387,17.578788,14.602602,14.347967,14.350394,16.350341,14.230528,17.384672,24.231003,12.884004,11.577538,14.060726
财务风险,流动比率,1.644119,1.643389,1.686137,1.638624,1.667018,1.784926,1.802138,1.771025,1.811226,2.074236,1.887777,1.847201,1.91016,1.901307,1.937098,1.918379,1.758104,1.800322,2.04768,2.015898,1.995805,2.007973,2.122485,2.096067,2.007629,2.046902,2.112747,2.081266,2.122153,2.209065,2.333465,2.145878,1.98607,2.057092,2.113801,1.991749,1.967178,1.929583,2.169386,2.059806,2.050554,2.067178,2.120178,2.096698,2.04669,1.893898,1.93547,1.906523,1.869795,1.727138,1.722726,1.694478,1.651708,1.652296,1.86737,1.863734,1.946124,2.014033,2.019556,2.065149,2.048565,1.941653,1.864605,1.136345,1.1678,1.118761,1.127471,1.137878,1.204394,1.120774
财务风险,速动比率,1.365592,1.3963,1.426498,1.396623,1.410708,1.565151,1.613826,1.569025,1.532266,1.779888,1.62284,1.610961,1.609483,1.618506,1.646755,1.612107,1.4888,1.529623,1.722927,1.700407,1.637451,1.668298,1.748135,1.760765,1.655601,1.72174,1.780033,1.773226,1.697978,1.80489,1.882332,1.789034,1.589082,1.721003,1.790429,1.733287,1.629555,1.606584,1.801145,1.736085,1.629574,1.666537,1.706512,1.703687,1.636437,1.495771,1.508974,1.481694,1.456584,1.295629,1.273086,1.283461,1.202467,1.252895,1.355032,1.406136,1.430767,1.461345,1.495914,1.585931,1.515413,1.477359,1.426016,0.755517,0.725546,0.699576,0.711963,0.75472,0.815733,0.731169
财务风险,保守速动比率,0.982045,1.083237,1.08587,1.066085,1.082801,1.194515,1.22097,1.16629,1.208046,1.254751,1.152493,1.178965,1.183477,1.191167,1.235848,1.100733,1.084492,1.066053,1.163975,1.100651,1.103805,1.231928,0.937338,1.334695,1.341985,1.432381,1.209492,1.391228,1.28788,1.444619,1.549366,1.429366,1.3056,1.391419,1.457986,1.427943,1.343566,1.306491,1.438519,1.569568,1.374561,1.382922,1.398388,1.471138,1.364928,1.189818,1.186038,1.271983,1.213725,1.073493,1.054966,1.107083,0.998785,1.038863,1.113164,1.208659,1.225475,1.25605,1.320538,1.457238,1.349884,1.326972,1.262112,0.672981,0.598899,0.579467,0.541218,0.61893,0.658927,0.596409
财务风险,资产负债率,46.257333,46.466593,44.958369,46.180673,45.78204,43.991565,43.513358,44.205139,41.959013,38.811203,41.846945,43.824433,42.107497,43.565925,42.376666,42.696762,47.324802,46.15843,41.315463,42.357831,43.513196,42.735935,41.756529,41.179958,42.106166,41.327495,39.712662,40.138963,39.726626,38.096143,36.434141,39.481895,41.01858,41.064381,39.796631,42.008904,43.34776,43.630997,38.963375,40.745685,40.540712,40.075799,39.138025,39.142913,40.740063,43.806937,42.855044,43.304223,44.686829,49.132057,48.980065,49.696275,51.11209,51.535408,49.712083,49.9652,48.60065,44.522961,43.38848,43.366149,43.667891,46.135557,49.436106,80.457999,78.84031,78.344672,78.764557,78.469294,73.703619,72.11653
财务风险,权益乘数,2.100678,2.104079,2.073275,2.06265,2.058115,2.022611,2.015419,1.99322,1.954421,1.905028,1.919465,1.916473,1.881944,1.906445,1.886203,1.859272,1.910863,1.889631,1.809243,1.80453,1.821206,1.809203,1.792084,1.771546,1.789201,1.776667,1.75313,1.751095,1.74572,1.723102,1.700815,1.783613,1.807596,1.808665,1.790389,1.795922,1.807028,1.810879,1.739658,1.740577,1.737525,1.731018,1.713844,1.764034,1.787467,1.836547,1.818449,1.944049,1.971526,2.074218,2.06271,2.085966,2.117759,2.127391,2.088913,1.945366,1.925676,1.852128,1.804655,2.555207,2.549521,2.618538,2.730228,5.058486,4.856705,4.809127,4.860199,4.418762,4.227779,4.676629
财务风险,权益乘数(含少数股权的净资产),1.860718,1.867992,1.816806,1.858068,1.844407,1.785445,1.77033,1.792279,1.72292,1.634286,1.7196,1.780133,1.727339,1.771979,1.735408,1.745102,1.898426,1.8573,1.704026,1.734841,1.770324,1.746295,1.71693,1.7001,1.727299,1.704375,1.658723,1.670535,1.659107,1.615408,1.573171,1.652398,1.695449,1.696766,1.661036,1.724402,1.765155,1.774024,1.63836,1.68764,1.681823,1.668774,1.643062,1.643194,1.68748,1.779579,1.749935,1.763799,1.807887,1.965874,1.960018,1.987924,2.045495,2.063362,1.988549,1.998608,1.945549,1.802547,1.766424,1.765728,1.775186,1.856512,1.977695,5.117183,4.725967,4.617801,4.709108,4.644529,3.802804,3.586354
财务风险,产权比率,97.445851,98.200133,92.266836,96.729681,95.490873,88.650275,87.059535,89.420908,81.655501,71.744164,78.521346,85.017278,78.807899,83.661731,79.669635,80.79978,94.46523,90.195097,74.104168,77.306971,80.868103,78.401612,75.169189,73.464189,76.602923,74.156103,69.389929,70.604237,69.456828,64.882784,60.443536,68.819789,73.440927,73.608376,69.901017,76.661074,80.09852,80.993738,66.766145,71.960494,71.372734,70.038933,67.051547,67.110022,71.732718,81.421698,78.096108,79.57947,84.295164,101.73962,100.296796,103.255446,109.454807,111.362733,103.574284,104.640882,99.627577,84.618062,78.309256,78.252981,78.492941,86.757164,99.033094,423.205324,383.39286,373.905377,383.635713,380.528404,290.535146,337.262263
财务风险,现金比率,0.455253,0.52192,0.521415,0.547734,0.458635,0.534864,0.574852,0.591514,0.534267,0.489576,0.390048,0.55304,0.399866,0.488576,0.577822,0.520427,0.344808,0.390099,0.444024,0.468599,0.464651,0.511601,0.586636,0.527125,0.519753,0.609177,0.393626,0.608944,0.424734,0.546942,0.647186,0.666887,0.601438,0.67963,0.747468,0.767767,0.582703,0.60171,0.632142,0.8699,0.646927,0.66652,0.65189,0.761261,0.614154,0.562416,0.554948,0.720545,0.590818,0.42998,0.440945,0.512413,0.379351,0.486413,0.511306,0.610922,0.553309,0.549311,0.608531,0.736966,0.596531,0.645125,0.678356,0.188566,0.176273,0.143586,0.146694,0.239209,0.258928,0.275537
营运能力,应收账款周转率,1.652391,1.07211,0.516562,2.238607,1.39542,0.959967,0.4495,2.130002,1.341699,0.901921,0.448073,2.075975,1.417403,0.937538,0.445757,1.831233,1.232147,0.842836,0.360216,1.787694,1.031616,0.633558,0.343934,1.641258,0.975578,0.687164,0.307983,1.618916,0.917127,0.646236,0.282766,1.771763,1.113127,0.773381,0.326798,1.84789,1.027789,0.670406,0.307501,1.797558,1.092192,0.773434,0.368453,2.023774,1.358235,0.885979,0.35983,1.896669,1.196616,0.789755,0.338146,1.82686,1.110935,0.778504,0.303941,1.692076,1.099913,0.742688,0.31229,2.012841,1.347648,0.986289,0.372925,2.655757,,1.184562,0.472784,3.413167,3.754839,3.31153
营运能力,应收账款周转天数,163.399579,167.893208,174.228703,160.814277,193.4901,187.506284,200.222066,169.01392,201.237377,199.573958,200.859856,173.412417,190.489182,191.992191,201.90356,196.588752,219.129696,213.564566,249.84995,201.3767,261.725096,284.109506,261.677834,219.343922,276.758968,261.945937,292.223247,222.370919,294.397554,278.535751,318.28394,203.187445,242.559847,232.744167,275.399416,194.816759,262.699636,268.493699,292.681508,200.271684,247.209126,232.728313,244.264505,177.885471,198.787381,203.164875,250.117916,189.80638,225.636151,227.918648,266.15722,197.059366,243.038341,231.212475,296.109588,212.756362,245.473867,242.362744,288.192805,178.851615,200.349045,182.502276,241.334847,135.554562,,151.954883,190.361478,105.473877,95.876259,108.711077
营运能力,存货周转率,2.541429,1.823189,0.864012,4.252364,2.849599,2.248677,1.137117,4.548253,2.673532,1.88427,0.981677,3.529192,2.431064,1.57167,0.736382,2.48267,2.004575,1.272332,0.550178,3.047707,1.661246,1.124964,0.418219,2.947491,1.779212,1.33397,0.538985,2.595118,1.348918,0.98183,0.383174,2.694376,1.502862,1.118721,0.445536,2.749199,1.491124,0.952378,0.419174,2.38326,1.328225,0.96515,0.463835,2.170947,1.498789,0.92971,0.367487,1.919696,1.33136,0.862926,0.356265,1.892577,1.189487,0.834666,0.306015,1.859315,1.181163,0.765376,0.322782,1.959965,1.269015,0.945011,0.345576,2.082138,,0.852638,0.336069,2.330709,2.327978,1.890763
