成长能力,扣非净利润,246043751.62,134899866.35,56177759.77,115844231.42,108997680.45,81279409.83,17359256.76,7069171.73,-42209429.81,-36087688.05,-58407579.85,109397837.17,141531234.95,127029345.55,77366321.44,364042222.88,346114622.93,201859733.78,76590577.89,82855758.97,105237142.76,72326074.52,22909772.05,85749799.8,123161570.76,68783019.63,17386183.13,53423810.01,100363689.6,41639007.43,-36417785.81,-29284479.06,-21878180.72,-24435204.72,-13423703.49,136826675.11,133504861.94,63405838.82,38855603.35,112031839.53,87886391.08,56436774.1,35503724.71,102655152.75,,61748139.17,410967525.21,569504009.92,53809168.84
成长能力,营业总收入增长率,28.208477,25.823122,51.364027,36.75543,50.356172,57.297064,71.669703,10.491874,-4.289955,-18.801348,-42.61903,-26.689075,-25.926528,-20.601171,-17.074644,37.188723,47.849013,75.073179,91.597389,2.878685,0.641374,-12.514246,-19.723134,7.230256,3.050593,2.712912,10.464708,13.634133,35.042333,48.436848,63.870429,-4.080438,-13.127878,-5.913817,-24.656797,3.520045,3.482065,-8.063558,-7.225541,-2.616688,-8.874509,-17.565737,,-24.733988,,,23.195254,413.195863,
成长能力,归属母公司净利润增长率,84.410872,35.357375,86.508244,626.153788,834.56456,800.907076,218.390891,-89.116005,-109.261201,-108.371054,-153.967135,-57.314994,-42.93937,-16.162873,-10.941801,141.489033,121.156852,181.436789,232.237703,52.086097,15.876015,4.800089,7.131673,13.970486,4.930086,8.821446,287.898001,581.619481,2494.243154,4365.168756,-74.386394,-88.345651,-95.961358,-97.443741,-118.969481,16.19684,41.188593,5.51996,2.872811,15.985267,17.920461,-0.238678,,-73.662139,,,-26.653968,869.482834,
收益质量,经营活动净现金/销售收入,0.125972,0.102282,0.124442,0.08583,0.028261,0.033883,-0.013068,0.112581,0.121977,0.049552,-0.90626,-0.019132,-0.177666,-0.115781,-0.216084,0.172747,0.206853,0.229291,0.171557,0.26034,0.144694,-0.1568,-0.406067,0.249378,0.258097,0.224835,-0.008497,-0.051146,0.015396,-0.000551,-0.202286,0.076841,-0.1899,-0.434825,-0.775067,0.061743,0.068479,-0.033674,-0.094904,0.225378,0.224438,0.08957,0.206476,0.26188,0.211226,-0.005266,0.260487,0.327179,0.209742
收益质量,经营性现金净流量/营业总收入,0.125972,0.102282,0.124442,0.08583,0.028261,0.033883,-0.013068,0.112581,0.121977,0.049552,-0.90626,-0.019132,-0.177666,-0.115781,-0.216084,0.172747,0.206853,0.229291,0.171557,0.26034,0.144694,-0.1568,-0.406067,0.249378,0.258097,0.224835,-0.008497,-0.051146,0.015396,-0.000551,-0.202286,0.076841,-0.1899,-0.434825,-0.775067,0.061743,0.068479,-0.033674,-0.094904,0.225378,0.224438,0.08957,0.206476,0.26188,0.211226,-0.005266,0.260487,0.327179,0.209742
收益质量,成本费用率,88.930908,90.081771,91.2575,95.178616,94.799054,94.503283,98.541067,99.245876,103.50666,104.654879,124.376032,92.496092,88.26406,84.496953,81.378676,81.583984,77.957467,80.423992,84.624267,91.805565,86.773854,86.370949,90.019894,92.223937,86.998716,88.321845,92.431169,92.03071,88.805197,92.612941,110.225475,101.616313,102.964079,105.279406,107.045392,88.324135,82.999639,83.848404,80.754036,85.446319,82.536217,82.362389,83.150208,90.581602,89.050754,86.616375,73.182213,53.624728,79.099255
收益质量,期间费用率,21.781405,23.107737,23.784875,26.369903,26.980428,27.476309,31.981765,31.651409,35.800152,36.17892,56.252811,30.813151,27.303244,25.507465,25.835306,22.090724,18.508656,17.58929,15.109123,25.659115,20.426455,20.690964,23.231228,24.832152,19.019165,20.245374,23.691043,26.226457,21.277373,24.751039,40.085858,40.735932,43.98972,47.391364,49.460816,29.419339,24.882136,27.96348,27.737917,22.832676,19.552938,19.934367,19.671907,21.018781,18.060854,16.629446,14.502253,10.226951,24.39662
收益质量,销售成本率,67.149503,66.974034,67.472624,68.808712,67.818625,67.026973,66.559301,67.594467,67.706508,68.475959,68.123221,61.68294,60.960815,58.989487,55.543369,59.49326,59.448811,62.834702,69.515143,66.146449,66.347398,65.679984,66.788665,67.391784,67.979551,68.076471,68.740125,65.804252,67.527824,67.861902,70.139616,60.88038,58.974359,57.888042,57.584576,58.904795,58.117503,55.884923,53.016119,62.613642,62.983278,62.428021,63.478301,69.56282,70.9899,69.986929,58.67996,43.397776,54.702634
收益质量,经营活动净现金/归属母公司的净利润,0.977532,0.848587,0.842541,1.177676,0.315439,0.302416,-0.109025,8.202315,,,,-0.137255,-0.937135,-0.474469,-1.169314,0.721566,0.840495,0.992155,0.99702,1.914192,0.879441,-1.09069,-4.092152,2.710611,1.80615,1.87345,-0.114278,-0.590874,0.109711,-0.004867,,5.324912,-25.994878,-115.472279,,0.519859,0.435787,-0.242964,-0.58169,2.129997,1.948712,0.741746,1.403281,2.947735,2.373272,-0.052778,1.026017,0.767248,0.929166
收益质量,所得税/利润总额,3.062716,4.408856,6.129443,-1.263069,0.127195,-0.404416,-3.431631,-27.998234,,,,4.12274,3.894287,6.7998,5.786751,2.258595,3.186128,4.636029,3.596569,3.592335,5.36103,5.414129,11.22742,-0.461069,5.243816,3.370543,9.47066,-0.927146,6.681838,5.507124,,154.414095,93.080923,143.851169,,4.572693,10.732502,17.833726,15.649499,2.440677,14.781384,14.361943,14.368305,2.262983,11.608791,11.145438,5.840961,9.560965,-0.255388
财务风险,流动比率,4.409182,4.62504,6.000042,5.330702,4.068604,4.325046,4.680512,4.73663,4.898141,6.457167,7.232742,4.466524,4.46316,4.410314,4.50878,4.201347,4.422366,4.306521,6.802914,5.838826,7.667028,8.419305,6.912521,6.264708,6.829217,7.045661,9.09717,7.116417,7.769942,8.540535,10.509902,7.852144,12.249859,8.964537,7.845907,6.627389,9.498181,8.981755,8.861256,6.769229,6.859431,9.575542,,5.578647,,,5.84421,4.31261,4.012362
财务风险,速动比率,3.266902,3.459486,4.675163,4.163096,3.072037,3.37027,3.758569,3.8875,4.017666,5.276568,5.50353,3.406757,3.36847,3.343268,3.562595,3.44685,3.708585,3.718673,5.958811,5.035738,6.271514,6.051945,5.277211,5.081813,5.579473,5.79956,7.385096,5.609437,6.238691,7.028364,9.036244,6.883672,10.021878,7.156919,6.598969,5.946899,8.453331,7.701171,7.78591,6.100481,6.002775,8.137513,,4.395805,,,4.152409,3.6411,3.042841
财务风险,保守速动比率,3.193954,3.382429,4.572138,4.047876,2.919898,3.220954,3.626929,3.779979,3.906063,5.125221,5.281227,3.237114,2.929413,3.310918,3.50803,3.392668,3.668329,3.675605,5.903383,4.994347,6.24667,5.96529,5.182506,5.02312,5.499305,5.708183,7.221558,5.477577,6.095113,6.667401,8.404194,6.409164,7.510571,5.654359,5.01176,4.722992,7.953676,7.538177,7.647822,6.011745,5.978787,7.982215,,4.327634,,,3.696304,2.580612,2.514635
财务风险,资产负债率,18.024849,18.378463,14.44584,15.577367,18.683244,18.413736,17.000965,16.119873,15.565736,12.129609,11.008053,16.895377,17.959933,18.043967,18.23857,19.552012,19.076653,19.704664,13.150797,14.965633,11.105682,9.931762,12.805005,14.34207,13.145134,12.784952,10.065404,12.805082,11.996079,11.008713,9.116357,11.880415,7.412027,10.060363,12.268841,14.483481,10.533419,10.329227,11.103836,14.137258,14.437878,10.344206,,16.54773,,,15.479375,20.218585,22.60697
财务风险,权益乘数,1.202586,1.204965,1.176551,1.188327,1.211137,1.209077,1.198569,1.197991,1.194193,1.171338,1.163975,1.222643,1.230698,1.231381,1.232914,1.21252,1.207589,1.211538,1.163484,1.171849,1.145799,1.138908,1.157078,1.168894,1.171624,1.169556,1.151866,1.167831,1.163808,1.158078,1.147812,1.18824,1.164329,1.181169,1.195317,1.191188,1.161174,1.139645,1.144529,1.177925,1.180543,1.148966,,1.190817,,,1.211288,1.259355,1.292106
财务风险,权益乘数(含少数股权的净资产),1.219881,1.225166,1.16885,1.184516,1.229758,1.225696,1.204833,1.192177,1.184353,1.138039,1.123697,1.203302,1.218916,1.220166,1.22307,1.243039,1.235737,1.245402,1.151421,1.175995,1.124931,1.110269,1.146854,1.167434,1.151345,1.146591,1.111919,1.146855,1.136313,1.123705,1.100308,1.134821,1.080053,1.111856,1.139845,1.169364,1.117735,1.11519,1.124907,1.164649,1.168741,1.115376,,1.198289,,,1.183143,1.253424,1.292106
财务风险,产权比率,21.988187,22.516683,16.885023,18.451649,22.975885,22.569652,20.483329,19.217751,18.435331,13.803977,12.369719,20.330249,21.89166,22.016643,22.307059,24.303917,23.573733,24.540235,15.142104,17.599511,12.493129,11.026931,14.685482,16.743424,15.41665,14.941826,11.410814,14.987181,13.946337,12.673884,10.3051,13.842174,8.276411,11.575438,14.471714,17.539933,12.204332,11.519057,12.490793,16.464951,16.874147,11.537688,,19.828976,,,18.314316,25.342476,29.210602
财务风险,现金比率,3.108061,3.296313,4.454997,3.969255,2.833736,3.119358,3.543545,3.663705,3.798163,4.969132,5.091136,3.143134,2.730959,3.209544,3.436022,3.354479,3.613069,3.605514,5.808509,4.898599,6.041461,5.783174,5.042368,4.885289,5.326331,5.536057,6.891013,5.320805,5.842318,6.443752,8.058555,6.146987,7.090648,5.315004,4.705766,4.376678,7.663118,7.436443,7.606976,5.947419,5.96225,7.943724,,4.31517,,,3.662728,2.560439,2.476006
营运能力,应收账款周转率,47.539055,32.135124,14.998273,47.526246,32.698272,19.052112,8.322221,33.946444,24.691703,14.901309,5.896185,46.293831,17.857202,23.271509,13.888241,74.990016,49.847303,30.15507,16.657687,44.412025,27.694018,16.54453,7.06417,36.00055,22.171922,14.276408,5.777061,25.936992,16.12025,11.868888,4.86814,14.320214,9.579435,5.122822,1.957217,20.342927,22.334072,31.746831,21.94347,142.370102,342.218077,128.043858,,306.317275,,,361.098606,579.099402,196.571258
营运能力,应收账款周转天数,5.67954,5.601347,6.00069,7.574761,8.257316,9.447771,10.81442,10.604939,10.934847,12.079475,15.264106,7.776413,15.119949,7.734779,6.480302,4.800639,5.416541,5.969145,5.40291,8.105912,9.749397,10.879728,12.740348,9.999847,12.177563,12.608212,15.578854,13.879789,16.749119,15.165699,18.48755,25.139288,28.185376,35.136882,45.983642,17.696567,12.089152,5.669857,4.101447,2.52862,0.78897,1.405768,,1.175252,,,0.996957,0.621654,1.831396
营运能力,存货周转率,2.215483,1.422688,0.72911,3.171552,2.11712,1.377635,0.573713,2.24173,1.52606,0.948472,0.296085,1.774779,1.276014,0.890801,0.442424,3.117511,2.575622,2.036479,1.172574,2.762412,1.832319,0.82906,0.381786,2.295498,1.69688,1.135031,0.534617,2.577124,2.066776,1.474629,0.790315,3.098222,1.601814,0.845154,0.375575,3.925954,2.645856,1.540888,0.747692,4.112637,2.595041,1.495136,,3.391105,,,4.792206,8.123747,4.284387
营运能力,存货周转天数,121.869581,126.521019,123.438088,113.50908,127.531727,130.658614,156.87272,160.590199,176.926195,189.778793,303.966131,202.842082,211.596379,202.065157,203.424473,115.476707,104.829007,88.387838,76.754176,130.320847,147.354187,217.113274,235.734019,156.828664,159.115524,158.585951,168.344707,139.690558,130.638196,122.064584,113.878612,116.195652,168.558794,212.97885,239.632191,91.697448,102.046352,116.815743,120.370277,87.535067,104.04458,120.390358,,106.160062,,,75.121971,44.314523,84.026017
营运能力,总资产周转率,0.58714,0.368497,0.173054,0.646521,0.465419,0.294153,0.114149,0.471749,0.320891,0.197449,0.069671,0.429825,0.33142,0.23625,0.118531,0.661743,0.526456,0.36016,0.180525,0.565522,0.416552,0.239357,0.102127,0.579239,0.42046,0.275685,0.132069,0.564006,0.424053,0.279902,0.127557,0.496499,0.323291,0.187496,0.073608,0.586744,0.417594,0.270023,0.134526,0.81108,0.57519,0.366136,,1.057748,,,1.679027,2.771507,1.716642
营运能力,总资产周转天数,459.856166,488.469921,520.066645,556.825784,580.121595,611.926326,788.436551,763.116883,841.407136,911.627045,1291.767878,837.549538,814.674751,761.901725,759.291611,544.017442,512.863017,499.777091,498.544719,636.579303,648.177775,752.014689,881.24992,621.504414,642.152658,652.918973,681.45844,638.290615,636.71215,643.08125,705.56629,725.076724,835.15985,960.016246,1222.684684,613.555002,646.56075,666.608946,669.012427,443.852277,469.409795,491.61989,,340.345484,,,214.4098,129.893213,209.711655
营运能力,流动资产周转率,0.793066,0.501875,0.237672,0.920074,0.666228,0.413444,0.162433,0.690485,0.470993,0.292733,0.103499,0.595621,0.4439,0.317448,0.155157,0.840255,0.651384,0.444011,0.220529,0.679809,0.512487,0.292767,0.121424,0.681623,0.491924,0.324,0.155615,0.660043,0.493905,0.326849,0.148329,0.57326,0.378411,0.218215,0.0849,0.673549,0.479246,0.328672,0.155145,0.943295,0.655111,0.420626,,1.222567,,,1.91675,3.177897,1.892506
营运能力,流动资产周转天数,340.450437,358.654459,378.672541,391.272637,405.266286,435.366997,554.073783,521.372232,573.256395,614.893932,869.570459,604.410199,608.24437,567.020619,580.056483,428.441156,414.501945,405.395058,408.107827,529.559939,526.84171,614.822335,741.203079,528.15119,548.865135,555.554913,578.349138,545.418833,546.663554,550.711547,606.758335,627.986736,713.508939,824.870863,1060.06376,534.481946,563.383976,547.657657,580.102056,381.640625,412.143677,427.932697,,294.462154,,,187.817854,113.282439,190.2239
营运能力,应付账款周转率,7.618077,5.153884,2.463209,9.791006,6.692951,4.158646,1.90257,7.28258,4.906141,3.450544,1.869075,7.675563,6.244066,3.771639,1.745754,7.627446,5.461719,3.464374,1.830129,5.327991,4.800075,3.555499,1.634626,6.506998,4.623883,2.908643,,8.281997,,3.828226,1.815767,5.172623,5.156291,2.947906,1.295111,5.418245,4.021784,2.593312,1.24459,6.04164,4.28629,3.332156,,9.365502,,,19.75754,23.167187,14.154164
